m0,m1,m2,j,FOV,globX,globY,Names,cell_ID,cell_center_X,cell_center_Y,cell_center_globX,cell_center_globY,cell_number,cell_globID
0,1460,1226,4,0,19200.0,5373.0,no_gene1,756,1400.2421758569299,911.656482861401,20062.24217585693,911.6564828613991,756_0,542
0,1497,1094,4,0,19237.0,5241.0,no_gene1,768,1426.1998348472337,1120.9760528488853,20088.199834847233,1120.9760528488841,768_0,552
0,1513,1071,4,0,19253.0,5218.0,no_gene1,768,1426.1998348472337,1120.9760528488853,20088.199834847233,1120.9760528488841,768_0,552
0,1518,1102,4,0,19258.0,5249.0,no_gene1,781,1444.5477823502515,377.84819387288525,20106.54778235025,377.8481938728837,781_0,562
0,1527,1337,4,0,19267.0,5484.0,no_gene1,795,1464.1318746303962,565.5878178592549,20126.131874630395,565.5878178592538,795_0,573
0,1563,1376,4,0,19303.0,5523.0,no_gene1,814,1500.8747330960855,1268.5587188612099,20162.874733096087,1268.5587188612117,814_0,588
0,1567,1352,4,0,19307.0,5499.0,no_gene1,820,1507.1195121951218,180.06178861788618,20169.11951219512,180.06178861788794,820_0,592
0,1582,1315,4,0,19322.0,5462.0,no_gene1,811,1492.7676470588235,1070.9970588235294,20154.767647058823,1070.99705882353,811_0,585
0,1672,1186,4,0,19412.0,5333.0,no_gene1,871,1599.4269541778976,988.5946091644205,20261.4269541779,988.5946091644219,871_0,630
0,1677,1031,4,0,19417.0,5178.0,no_gene1,876,1616.5537340619308,1092.4529447480268,20278.55373406193,1092.4529447480272,876_0,635
0,1684,1235,4,0,19424.0,5382.0,no_gene1,871,1599.4269541778976,988.5946091644205,20261.4269541779,988.5946091644219,871_0,630
0,1685,1019,4,0,19425.0,5166.0,no_gene1,876,1616.5537340619308,1092.4529447480268,20278.55373406193,1092.4529447480272,876_0,635
0,1696,1019,4,0,19436.0,5166.0,no_gene1,876,1616.5537340619308,1092.4529447480268,20278.55373406193,1092.4529447480272,876_0,635
0,1696,1031,4,0,19436.0,5178.0,no_gene1,876,1616.5537340619308,1092.4529447480268,20278.55373406193,1092.4529447480272,876_0,635
0,1701,1304,4,0,19441.0,5451.0,no_gene1,881,1630.9380087664372,353.22855353788356,20292.938008766436,353.2285535378833,881_0,639
0,1702,1300,4,0,19442.0,5447.0,no_gene1,881,1630.9380087664372,353.22855353788356,20292.938008766436,353.2285535378833,881_0,639
0,1704,1032,4,0,19444.0,5179.0,no_gene1,876,1616.5537340619308,1092.4529447480268,20278.55373406193,1092.4529447480272,876_0,635
0,1705,970,4,0,19445.0,5117.0,no_gene1,872,1599.3297682709447,1302.0267379679144,20261.329768270945,1302.0267379679135,872_0,631
0,1705,1311,4,0,19445.0,5458.0,no_gene1,881,1630.9380087664372,353.22855353788356,20292.938008766436,353.2285535378833,881_0,639
0,1707,1052,4,0,19447.0,5199.0,no_gene1,887,1650.03143665514,395.0484124489154,20312.03143665514,395.04841244891577,887_0,644
0,1711,1312,4,0,19451.0,5459.0,no_gene1,881,1630.9380087664372,353.22855353788356,20292.938008766436,353.2285535378833,881_0,639
0,1713,1294,4,0,19453.0,5441.0,no_gene1,881,1630.9380087664372,353.22855353788356,20292.938008766436,353.2285535378833,881_0,639
0,1715,1047,4,0,19455.0,5194.0,no_gene1,887,1650.03143665514,395.0484124489154,20312.03143665514,395.04841244891577,887_0,644
0,1734,1242,4,0,19474.0,5389.0,no_gene1,893,1633.4247491638796,902.4570791527314,20295.424749163878,902.4570791527331,893_0,649
0,1774,1342,4,0,19514.0,5489.0,no_gene1,933,1724.6014384177404,808.6272100689242,20386.60143841774,808.6272100689239,933_0,675
0,1792,1338,4,0,19532.0,5485.0,no_gene1,933,1724.6014384177404,808.6272100689242,20386.60143841774,808.6272100689239,933_0,675
0,1836,1285,4,0,19576.0,5432.0,no_gene1,953,1738.8758782201405,308.6416861826698,20400.87587822014,308.6416861826692,953_0,689
0,1837,983,4,0,19577.0,5130.0,no_gene1,969,1783.43596161869,380.3566958698373,20445.43596161869,380.3566958698357,969_0,698
0,1839,1274,4,0,19579.0,5421.0,no_gene1,953,1738.8758782201405,308.6416861826698,20400.87587822014,308.6416861826692,953_0,689
0,1841,1262,4,0,19581.0,5409.0,no_gene1,953,1738.8758782201405,308.6416861826698,20400.87587822014,308.6416861826692,953_0,689
0,1842,1285,4,0,19582.0,5432.0,no_gene1,953,1738.8758782201405,308.6416861826698,20400.87587822014,308.6416861826692,953_0,689
0,1845,969,4,0,19585.0,5116.0,no_gene1,947,1745.281690140845,1272.2141485275288,20407.281690140844,1272.2141485275279,947_0,683
0,1402,1411,0,0,19142.0,5558.0,Vglut1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1434,1493,0,0,19174.0,5640.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1438,1495,0,0,19178.0,5642.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1440,1490,0,0,19180.0,5637.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1445,1524,0,0,19185.0,5671.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1450,1519,0,0,19190.0,5666.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1451,1486,0,0,19191.0,5633.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1451,1511,0,0,19191.0,5658.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1452,1490,0,0,19192.0,5637.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1458,1505,0,0,19198.0,5652.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1459,1484,0,0,19199.0,5631.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1459,1494,0,0,19199.0,5641.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1462,1515,0,0,19202.0,5662.0,Vglut1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1507,1494,0,0,19247.0,5641.0,Vglut1,772,1432.8174603174602,1002.5337301587301,20094.81746031746,1002.5337301587315,772_0,556
0,1513,1437,0,0,19253.0,5584.0,Vglut1,775,1439.8809523809523,921.7478354978355,20101.880952380954,921.7478354978339,775_0,558
0,1513,1519,0,0,19253.0,5666.0,Vglut1,772,1432.8174603174602,1002.5337301587301,20094.81746031746,1002.5337301587315,772_0,556
0,1518,1508,0,0,19258.0,5655.0,Vglut1,772,1432.8174603174602,1002.5337301587301,20094.81746031746,1002.5337301587315,772_0,556
0,1527,1511,0,0,19267.0,5658.0,Vglut1,772,1432.8174603174602,1002.5337301587301,20094.81746031746,1002.5337301587315,772_0,556
0,1552,1462,0,0,19292.0,5609.0,Vglut1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1559,1468,0,0,19299.0,5615.0,Vglut1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1560,1460,0,0,19300.0,5607.0,Vglut1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1562,1454,0,0,19302.0,5601.0,Vglut1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1564,1472,0,0,19304.0,5619.0,Vglut1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1565,1468,0,0,19305.0,5615.0,Vglut1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1570,1443,0,0,19310.0,5590.0,Vglut1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1572,1449,0,0,19312.0,5596.0,Vglut1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1576,1460,0,0,19316.0,5607.0,Vglut1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1584,1523,0,0,19324.0,5670.0,Vglut1,817,1498.2156224572823,501.97396257119607,20160.215622457283,501.97396257119544,817_0,590
0,1591,1456,0,0,19331.0,5603.0,Vglut1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1591,1484,0,0,19331.0,5631.0,Vglut1,822,1507.2665214233841,624.3137254901961,20169.266521423386,624.3137254901958,822_0,594
0,1599,1402,0,0,19339.0,5549.0,Vglut1,830,1525.5908639523336,759.7825223435948,20187.590863952333,759.7825223435939,830_0,600
0,1599,1501,0,0,19339.0,5648.0,Vglut1,817,1498.2156224572823,501.97396257119607,20160.215622457283,501.97396257119544,817_0,590
0,1606,1401,0,0,19346.0,5548.0,Vglut1,830,1525.5908639523336,759.7825223435948,20187.590863952333,759.7825223435939,830_0,600
0,1606,1500,0,0,19346.0,5647.0,Vglut1,817,1498.2156224572823,501.97396257119607,20160.215622457283,501.97396257119544,817_0,590
0,1611,1510,0,0,19351.0,5657.0,Vglut1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1614,1527,0,0,19354.0,5674.0,Vglut1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1615,1414,0,0,19355.0,5561.0,Vglut1,830,1525.5908639523336,759.7825223435948,20187.590863952333,759.7825223435939,830_0,600
0,1618,1522,0,0,19358.0,5669.0,Vglut1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1619,1512,0,0,19359.0,5659.0,Vglut1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1621,1544,0,0,19361.0,5691.0,Vglut1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1622,1419,0,0,19362.0,5566.0,Vglut1,830,1525.5908639523336,759.7825223435948,20187.590863952333,759.7825223435939,830_0,600
0,1622,1425,0,0,19362.0,5572.0,Vglut1,845,1551.6171296296295,785.2912037037037,20213.61712962963,785.2912037037022,845_0,610
0,1624,1504,0,0,19364.0,5651.0,Vglut1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1625,1545,0,0,19365.0,5692.0,Vglut1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1626,1527,0,0,19366.0,5674.0,Vglut1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1627,1419,0,0,19367.0,5566.0,Vglut1,845,1551.6171296296295,785.2912037037037,20213.61712962963,785.2912037037022,845_0,610
0,1631,1499,0,0,19371.0,5646.0,Vglut1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1634,1441,0,0,19374.0,5588.0,Vglut1,845,1551.6171296296295,785.2912037037037,20213.61712962963,785.2912037037022,845_0,610
0,1637,1457,0,0,19377.0,5604.0,Vglut1,845,1551.6171296296295,785.2912037037037,20213.61712962963,785.2912037037022,845_0,610
0,1645,1515,0,0,19385.0,5662.0,Vglut1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1648,1503,0,0,19388.0,5650.0,Vglut1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1649,1513,0,0,19389.0,5660.0,Vglut1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1659,1466,0,0,19399.0,5613.0,Vglut1,869,1580.8241150442477,370.3871681415929,20242.824115044248,370.38716814159125,869_0,629
0,1675,1452,0,0,19415.0,5599.0,Vglut1,845,1551.6171296296295,785.2912037037037,20213.61712962963,785.2912037037022,845_0,610
0,1677,1516,0,0,19417.0,5663.0,Vglut1,877,1614.1595598349381,446.7193947730399,20276.159559834938,446.71939477304113,877_0,636
0,1684,1490,0,0,19424.0,5637.0,Vglut1,883,1627.2915578764143,1144.0200174064403,20289.291557876415,1144.0200174064412,883_0,641
0,1707,1436,0,0,19447.0,5583.0,Vglut1,883,1627.2915578764143,1144.0200174064403,20289.291557876415,1144.0200174064412,883_0,641
0,1711,1437,0,0,19451.0,5584.0,Vglut1,902,1649.8917682926829,440.155487804878,20311.891768292684,440.15548780487734,902_0,656
0,1712,1460,0,0,19452.0,5607.0,Vglut1,902,1649.8917682926829,440.155487804878,20311.891768292684,440.15548780487734,902_0,656
0,1713,1455,0,0,19453.0,5602.0,Vglut1,902,1649.8917682926829,440.155487804878,20311.891768292684,440.15548780487734,902_0,656
0,1714,1450,0,0,19454.0,5597.0,Vglut1,902,1649.8917682926829,440.155487804878,20311.891768292684,440.15548780487734,902_0,656
0,1716,1481,0,0,19456.0,5628.0,Vglut1,889,1629.896551724138,151.36511156186612,20291.896551724138,151.3651115618668,889_0,646
0,1717,1455,0,0,19457.0,5602.0,Vglut1,902,1649.8917682926829,440.155487804878,20311.891768292684,440.15548780487734,902_0,656
0,1717,1461,0,0,19457.0,5608.0,Vglut1,902,1649.8917682926829,440.155487804878,20311.891768292684,440.15548780487734,902_0,656
0,1721,1461,0,0,19461.0,5608.0,Vglut1,902,1649.8917682926829,440.155487804878,20311.891768292684,440.15548780487734,902_0,656
0,1722,1468,0,0,19462.0,5615.0,Vglut1,889,1629.896551724138,151.36511156186612,20291.896551724138,151.3651115618668,889_0,646
0,1728,1447,0,0,19468.0,5594.0,Vglut1,902,1649.8917682926829,440.155487804878,20311.891768292684,440.15548780487734,902_0,656
0,1728,1452,0,0,19468.0,5599.0,Vglut1,902,1649.8917682926829,440.155487804878,20311.891768292684,440.15548780487734,902_0,656
0,1730,1462,0,0,19470.0,5609.0,Vglut1,902,1649.8917682926829,440.155487804878,20311.891768292684,440.15548780487734,902_0,656
0,1733,1448,0,0,19473.0,5595.0,Vglut1,902,1649.8917682926829,440.155487804878,20311.891768292684,440.15548780487734,902_0,656
0,1735,1558,0,0,19475.0,5705.0,Vglut1,895,1664.0032621589562,503.12307236061685,20326.003262158956,503.1230723606168,895_0,651
0,1746,1480,0,0,19486.0,5627.0,Vglut1,915,1693.29418742586,990.3831553973903,20355.29418742586,990.3831553973905,915_0,665
0,1751,1453,0,0,19491.0,5600.0,Vglut1,915,1693.29418742586,990.3831553973903,20355.29418742586,990.3831553973905,915_0,665
0,1753,1540,0,0,19493.0,5687.0,Vglut1,918,1680.548828125,729.5283203125,20342.548828125,729.5283203125,918_0,668
0,1754,1482,0,0,19494.0,5629.0,Vglut1,915,1693.29418742586,990.3831553973903,20355.29418742586,990.3831553973905,915_0,665
0,1755,1465,0,0,19495.0,5612.0,Vglut1,915,1693.29418742586,990.3831553973903,20355.29418742586,990.3831553973905,915_0,665
0,1755,1477,0,0,19495.0,5624.0,Vglut1,915,1693.29418742586,990.3831553973903,20355.29418742586,990.3831553973905,915_0,665
0,1760,1489,0,0,19500.0,5636.0,Vglut1,915,1693.29418742586,990.3831553973903,20355.29418742586,990.3831553973905,915_0,665
0,1762,1532,0,0,19502.0,5679.0,Vglut1,922,1709.847260653016,140.29468732706144,20371.847260653016,140.294687327063,922_0,669
0,1763,1465,0,0,19503.0,5612.0,Vglut1,915,1693.29418742586,990.3831553973903,20355.29418742586,990.3831553973905,915_0,665
0,1766,1558,0,0,19506.0,5705.0,Vglut1,928,1702.5705096486888,600.8762988619495,20364.57050964869,600.8762988619492,928_0,672
0,1771,1352,0,0,19511.0,5499.0,Vglut1,933,1724.6014384177404,808.6272100689242,20386.60143841774,808.6272100689239,933_0,675
0,1778,1437,0,0,19518.0,5584.0,Vglut1,915,1693.29418742586,990.3831553973903,20355.29418742586,990.3831553973905,915_0,665
0,1779,1480,0,0,19519.0,5627.0,Vglut1,915,1693.29418742586,990.3831553973903,20355.29418742586,990.3831553973905,915_0,665
0,1794,1414,0,0,19534.0,5561.0,Vglut1,949,1720.7837837837837,54.3963963963964,20382.783783783783,54.396396396397904,949_0,685
0,1794,1531,0,0,19534.0,5678.0,Vglut1,941,1720.542735042735,186.35811965811965,20382.542735042734,186.35811965811808,941_0,679
0,1800,1416,0,0,19540.0,5563.0,Vglut1,949,1720.7837837837837,54.3963963963964,20382.783783783783,54.396396396397904,949_0,685
0,1801,1532,0,0,19541.0,5679.0,Vglut1,941,1720.542735042735,186.35811965811965,20382.542735042734,186.35811965811808,941_0,679
0,1803,1527,0,0,19543.0,5674.0,Vglut1,941,1720.542735042735,186.35811965811965,20382.542735042734,186.35811965811808,941_0,679
0,1804,1405,0,0,19544.0,5552.0,Vglut1,949,1720.7837837837837,54.3963963963964,20382.783783783783,54.396396396397904,949_0,685
0,1806,1412,0,0,19546.0,5559.0,Vglut1,949,1720.7837837837837,54.3963963963964,20382.783783783783,54.396396396397904,949_0,685
0,1808,1531,0,0,19548.0,5678.0,Vglut1,941,1720.542735042735,186.35811965811965,20382.542735042734,186.35811965811808,941_0,679
0,1814,1542,0,0,19554.0,5689.0,Vglut1,941,1720.542735042735,186.35811965811965,20382.542735042734,186.35811965811808,941_0,679
0,1816,1534,0,0,19556.0,5681.0,Vglut1,941,1720.542735042735,186.35811965811965,20382.542735042734,186.35811965811808,941_0,679
0,1819,1403,0,0,19559.0,5550.0,Vglut1,949,1720.7837837837837,54.3963963963964,20382.783783783783,54.396396396397904,949_0,685
0,1820,1428,0,0,19560.0,5575.0,Vglut1,949,1720.7837837837837,54.3963963963964,20382.783783783783,54.396396396397904,949_0,685
0,1827,1536,0,0,19567.0,5683.0,Vglut1,941,1720.542735042735,186.35811965811965,20382.542735042734,186.35811965811808,941_0,679
0,1830,1419,0,0,19570.0,5566.0,Vglut1,949,1720.7837837837837,54.3963963963964,20382.783783783783,54.396396396397904,949_0,685
0,1834,1426,0,0,19574.0,5573.0,Vglut1,949,1720.7837837837837,54.3963963963964,20382.783783783783,54.396396396397904,949_0,685
0,1836,1514,0,0,19576.0,5661.0,Vglut1,941,1720.542735042735,186.35811965811965,20382.542735042734,186.35811965811808,941_0,679
0,1848,1483,0,0,19588.0,5630.0,Vglut1,970,1783.6785577291907,566.3981588032221,20445.678557729192,566.398158803222,970_0,699
0,1400,1424,1,0,19140.0,5571.0,Gad1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1401,1451,1,0,19141.0,5598.0,Gad1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1403,1420,1,0,19143.0,5567.0,Gad1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1404,1465,1,0,19144.0,5612.0,Gad1,719,1342.3778801843318,798.1321044546851,20004.377880184333,798.1321044546858,719_0,520
0,1405,1433,1,0,19145.0,5580.0,Gad1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1407,1425,1,0,19147.0,5572.0,Gad1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1408,1445,1,0,19148.0,5592.0,Gad1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1409,1464,1,0,19149.0,5611.0,Gad1,719,1342.3778801843318,798.1321044546851,20004.377880184333,798.1321044546858,719_0,520
0,1412,1421,1,0,19152.0,5568.0,Gad1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1412,1442,1,0,19152.0,5589.0,Gad1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1414,1430,1,0,19154.0,5577.0,Gad1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1415,1467,1,0,19155.0,5614.0,Gad1,719,1342.3778801843318,798.1321044546851,20004.377880184333,798.1321044546858,719_0,520
0,1417,1441,1,0,19157.0,5588.0,Gad1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1420,1457,1,0,19160.0,5604.0,Gad1,719,1342.3778801843318,798.1321044546851,20004.377880184333,798.1321044546858,719_0,520
0,1422,1445,1,0,19162.0,5592.0,Gad1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1451,1480,1,0,19191.0,5627.0,Gad1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1498,1463,1,0,19238.0,5610.0,Gad1,775,1439.8809523809523,921.7478354978355,20101.880952380954,921.7478354978339,775_0,558
0,1499,1490,1,0,19239.0,5637.0,Gad1,772,1432.8174603174602,1002.5337301587301,20094.81746031746,1002.5337301587315,772_0,556
0,1503,1453,1,0,19243.0,5600.0,Gad1,775,1439.8809523809523,921.7478354978355,20101.880952380954,921.7478354978339,775_0,558
0,1504,1471,1,0,19244.0,5618.0,Gad1,772,1432.8174603174602,1002.5337301587301,20094.81746031746,1002.5337301587315,772_0,556
0,1507,1476,1,0,19247.0,5623.0,Gad1,772,1432.8174603174602,1002.5337301587301,20094.81746031746,1002.5337301587315,772_0,556
0,1508,1451,1,0,19248.0,5598.0,Gad1,775,1439.8809523809523,921.7478354978355,20101.880952380954,921.7478354978339,775_0,558
0,1508,1458,1,0,19248.0,5605.0,Gad1,775,1439.8809523809523,921.7478354978355,20101.880952380954,921.7478354978339,775_0,558
0,1514,1444,1,0,19254.0,5591.0,Gad1,775,1439.8809523809523,921.7478354978355,20101.880952380954,921.7478354978339,775_0,558
0,1514,1466,1,0,19254.0,5613.0,Gad1,775,1439.8809523809523,921.7478354978355,20101.880952380954,921.7478354978339,775_0,558
0,1516,1451,1,0,19256.0,5598.0,Gad1,775,1439.8809523809523,921.7478354978355,20101.880952380954,921.7478354978339,775_0,558
0,1522,1470,1,0,19262.0,5617.0,Gad1,772,1432.8174603174602,1002.5337301587301,20094.81746031746,1002.5337301587315,772_0,556
0,1592,1511,1,0,19332.0,5658.0,Gad1,817,1498.2156224572823,501.97396257119607,20160.215622457283,501.97396257119544,817_0,590
0,1617,1561,1,0,19357.0,5708.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1622,1510,1,0,19362.0,5657.0,Gad1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1623,1499,1,0,19363.0,5646.0,Gad1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1624,1563,1,0,19364.0,5710.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1627,1552,1,0,19367.0,5699.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1627,1557,1,0,19367.0,5704.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1630,1547,1,0,19370.0,5694.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1631,1543,1,0,19371.0,5690.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1631,1558,1,0,19371.0,5705.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1635,1537,1,0,19375.0,5684.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1636,1531,1,0,19376.0,5678.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1636,1551,1,0,19376.0,5698.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1640,1528,1,0,19380.0,5675.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1641,1544,1,0,19381.0,5691.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1642,1566,1,0,19382.0,5713.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1646,1537,1,0,19386.0,5684.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1647,1562,1,0,19387.0,5709.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1650,1529,1,0,19390.0,5676.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1654,1539,1,0,19394.0,5686.0,Gad1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1707,1457,1,0,19447.0,5604.0,Gad1,883,1627.2915578764143,1144.0200174064403,20289.291557876415,1144.0200174064412,883_0,641
0,1794,1539,1,0,19534.0,5686.0,Gad1,941,1720.542735042735,186.35811965811965,20382.542735042734,186.35811965811808,941_0,679
0,1842,1478,1,0,19582.0,5625.0,Gad1,970,1783.6785577291907,566.3981588032221,20445.678557729192,566.398158803222,970_0,699
0,1401,1412,2,0,19141.0,5559.0,Cx3cr1,704,1314.7896253602305,30.47406340057637,19976.78962536023,30.474063400575687,704_0,510
0,1410,1480,2,0,19150.0,5627.0,Cx3cr1,719,1342.3778801843318,798.1321044546851,20004.377880184333,798.1321044546858,719_0,520
0,1443,1493,2,0,19183.0,5640.0,Cx3cr1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1453,1506,2,0,19193.0,5653.0,Cx3cr1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1453,1513,2,0,19193.0,5660.0,Cx3cr1,740,1362.3552631578948,2.6447368421052633,20024.355263157893,2.644736842106795,740_0,534
0,1519,1416,2,0,19259.0,5563.0,Cx3cr1,793,1439.8961038961038,1171.8831168831168,20101.896103896102,1171.8831168831166,793_0,571
0,1519,1508,2,0,19259.0,5655.0,Cx3cr1,772,1432.8174603174602,1002.5337301587301,20094.81746031746,1002.5337301587315,772_0,556
0,1544,1486,2,0,19284.0,5633.0,Cx3cr1,772,1432.8174603174602,1002.5337301587301,20094.81746031746,1002.5337301587315,772_0,556
0,1563,1457,2,0,19303.0,5604.0,Cx3cr1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1568,1476,2,0,19308.0,5623.0,Cx3cr1,810,1486.0222929936306,1105.3391719745223,20148.02229299363,1105.3391719745232,810_0,584
0,1603,1403,2,0,19343.0,5550.0,Cx3cr1,830,1525.5908639523336,759.7825223435948,20187.590863952333,759.7825223435939,830_0,600
0,1607,1401,2,0,19347.0,5548.0,Cx3cr1,830,1525.5908639523336,759.7825223435948,20187.590863952333,759.7825223435939,830_0,600
0,1619,1520,2,0,19359.0,5667.0,Cx3cr1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1626,1528,2,0,19366.0,5675.0,Cx3cr1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1639,1520,2,0,19379.0,5667.0,Cx3cr1,841,1542.3087790111,203.03733602421795,20204.3087790111,203.03733602421926,841_0,607
0,1647,1517,2,0,19387.0,5664.0,Cx3cr1,836,1532.203373945642,1407.9512652296157,20194.203373945642,1407.9512652296162,836_0,604
0,1747,1484,2,0,19487.0,5631.0,Cx3cr1,915,1693.29418742586,990.3831553973903,20355.29418742586,990.3831553973905,915_0,665
0,1753,1476,2,0,19493.0,5623.0,Cx3cr1,915,1693.29418742586,990.3831553973903,20355.29418742586,990.3831553973905,915_0,665
